"","userId","movieId","rating","timestamp","index","bin","check"
"296",4,2843,5,945078814,1323,3,42843
"297",4,2583,5,945078863,1225,3,42583
"298",4,1079,2,945078946,538,3,41079
"299",4,2973,2,945078946,1374,3,42973
"300",4,1199,2,945078967,591,3,41199
"301",4,1967,5,945078967,922,3,41967
"302",4,2692,5,945079013,1256,3,42692
"303",4,2076,4,945079052,977,3,42076
"304",4,215,5,945079078,130,3,4215
"305",4,509,1,945079106,304,3,4509
"306",4,800,4,945079106,414,3,4800
"307",4,2390,5,945079164,1128,3,42390
"308",4,319,5,945079182,193,3,4319
"309",4,1025,4,945079232,514,3,41025
"310",4,260,5,945079259,160,3,4260
"311",4,457,5,945079259,276,3,4457
"312",4,1084,5,945079259,543,3,41084
"313",4,553,2,945079301,332,3,4553
"314",4,1073,4,945079483,535,3,41073
"315",4,919,5,945079521,461,3,4919
"316",4,2078,5,945079521,978,3,42078
"317",4,899,4,945079653,443,3,4899
"318",4,1282,5,945079653,669,3,41282
"319",4,1288,4,945079653,675,3,41288
"320",4,1947,5,945079653,902,3,41947
"321",4,588,4,945079670,342,3,4588
"322",4,914,5,945079670,457,3,4914
"323",4,1213,4,945079729,604,3,41213
"324",4,2203,4,945079729,1049,3,42203
"325",4,1449,5,945079767,750,3,41449
"326",4,1517,4,945079790,768,3,41517
"327",4,2683,4,945079790,1251,3,42683
"328",4,904,4,945079837,448,3,4904
"329",4,1617,2,945079837,798,3,41617
"330",4,2467,4,945079858,1175,3,42467
"331",4,492,5,945079872,294,3,4492
"332",4,1732,4,945079889,840,3,41732
"333",4,648,3,945079906,366,3,4648
"334",4,1597,1,945079906,791,3,41597
"335",4,3044,5,945079920,1407,3,43044
"336",4,1719,4,945079956,835,3,41719
"337",4,296,1,945173350,180,3,4296
"338",4,2571,1,945173385,1219,3,42571
"339",4,47,2,945173425,40,3,447
"340",4,32,2,945173447,30,3,432
"341",4,1466,4,945173492,756,3,41466
"342",4,235,2,945173513,145,3,4235
"343",4,2770,2,945173553,1295,3,42770
"344",4,920,5,945173602,462,3,4920
"345",4,1077,5,945173692,536,3,41077
"346",4,1391,1,945173766,731,3,41391
"347",4,908,5,945173902,451,3,4908
"348",4,912,5,945173902,455,3,4912
"349",4,910,5,945173989,453,3,4910
"350",4,1250,5,945174008,638,3,41250
"351",4,2186,5,945174008,1044,3,42186
"352",4,1203,5,945174025,595,3,41203
"353",4,1834,5,945174134,864,3,41834
"354",4,475,5,945174290,285,3,4475
"355",4,1704,1,945629015,830,3,41704
"356",4,222,1,945629040,134,3,4222
"357",4,345,4,945629063,207,3,4345
"358",4,1895,4,945629179,884,3,41895
"359",4,2282,1,945629238,1070,3,42282
"360",4,3481,2,964538243,1565,4,43481
"361",4,3365,5,964538329,1525,4,43365
"362",4,3508,5,964538351,1576,4,43508
"363",4,58,3,964538444,45,4,458
"364",4,265,5,964538468,163,4,4265
"365",4,342,5,964538500,205,4,4342
"366",4,1094,3,964538500,551,4,41094
"367",4,1188,5,964538500,582,4,41188
"368",4,930,5,964538571,469,4,4930
"369",4,1198,3,964538728,590,4,41198
"370",4,1259,4,964538728,647,4,41259
"371",4,1196,5,964538763,588,4,41196
"372",4,1197,5,964538763,589,4,41197
"373",4,1291,4,964538763,678,4,41291
"374",4,539,1,964538832,322,4,4539
"375",4,3175,1,964538930,1454,4,43175
"376",4,2336,2,964538964,1096,4,42336
"377",4,3788,3,964539085,1662,4,43788
"378",4,3160,4,964539121,1450,4,43160
"379",4,2858,5,964539140,1326,4,42858
"380",4,1179,4,964539180,577,4,41179
"381",4,1211,1,964539205,602,4,41211
"382",4,1225,4,964539326,616,4,41225
"383",4,1734,3,964539357,841,4,41734
"384",4,3386,4,964539395,1527,4,43386
"385",4,1892,2,964539431,882,4,41892
"386",4,2791,5,964539628,1300,4,42791
"387",4,1086,5,964539723,544,4,41086
"388",4,1103,5,964539723,557,4,41103
"389",4,3176,4,964539771,1455,4,43176
"390",4,3204,4,964539828,1467,4,43204
"391",4,2174,5,964539855,1040,4,42174
"392",4,1219,4,964539961,610,4,41219
"393",4,593,5,964539986,346,4,4593
"394",4,2762,4,964539986,1292,4,42762
"395",4,608,5,964540008,353,4,4608
"396",4,1907,3,964540505,885,4,41907
"397",4,1057,3,964540578,530,4,41057
"398",4,3083,5,964622487,1424,4,43083
"399",4,176,5,964622565,111,4,4176
"400",4,2324,1,964622590,1090,4,42324
"401",4,2359,4,964622590,1109,4,42359
"402",4,1885,3,964622617,880,4,41885
"403",4,1883,4,964622642,878,4,41883
"404",4,232,5,964622684,142,4,4232
"405",4,1265,4,964622684,652,4,41265
"406",4,1966,2,964622684,921,4,41966
"407",4,2599,5,964622684,1229,4,42599
"408",4,892,4,964622714,441,4,4892
"409",4,1914,4,964622714,889,4,41914
"410",4,125,5,964622758,80,4,4125
"411",4,1641,4,964622758,805,4,41641
"412",4,3358,3,964622758,1519,4,43358
"413",4,52,3,964622786,43,4,452
"414",4,348,4,964622786,210,4,4348
"415",4,1500,4,964622830,765,4,41500
"416",4,357,3,964623306,218,4,4357
"417",4,2395,3,964623306,1133,4,42395
"418",4,3255,4,964623306,1483,4,43255
"419",4,898,5,964623347,442,4,4898
"420",4,3079,3,964778197,1421,4,43079
"421",4,1183,1,964778513,578,4,41183
"422",4,2763,1,964778621,1293,4,42763
"423",4,595,3,986848609,348,4,4595
"424",4,2997,4,986848610,1384,4,42997
"425",4,4144,3,986848685,1774,4,44144
"426",4,4239,5,986848685,1798,4,44239
"427",4,4034,5,986848753,1750,4,44034
"428",4,450,2,986848828,273,4,4450
"429",4,4020,3,986848856,1743,4,44020
"430",4,247,3,986848894,150,4,4247
"431",4,2628,1,986848894,1237,4,42628
"432",4,3489,1,986848908,1568,4,43489
"433",4,126,1,986848920,81,4,4126
"434",4,1266,4,986849037,653,4,41266
"435",4,3996,4,986849130,1726,4,43996
"436",4,3911,3,986849149,1694,4,43911
"437",4,4033,4,986849149,1749,4,44033
"438",4,3967,4,986849164,1708,4,43967
"439",4,4027,3,986849201,1747,4,44027
"440",4,4029,3,986849226,1748,4,44029
"441",4,3408,4,986849238,1536,4,43408
"442",4,4014,1,986849254,1737,4,44014
"443",4,3897,4,986934465,1692,4,43897
"444",4,3317,4,986934498,1512,4,43317
"445",4,1136,5,986934625,568,4,41136
"446",4,1080,5,986934696,539,4,41080
"447",4,2150,5,986934738,1029,4,42150
"448",4,1916,1,986934786,890,4,41916
"449",4,1968,4,986934786,923,4,41968
"450",4,1060,2,986934819,532,4,41060
"451",4,4002,3,986934819,1730,4,44002
"452",4,1279,2,986934832,666,4,41279
"453",4,1923,3,986934870,895,4,41923
"454",4,2926,5,986934870,1354,4,42926
"455",4,3060,4,986934884,1411,4,43060
"456",4,351,3,986934901,213,4,4351
"457",4,4121,4,986934901,1770,4,44121
"458",4,441,1,986934915,267,4,4441
"459",4,2109,4,986935016,997,4,42109
"460",4,45,3,986935047,38,4,445
"461",4,21,3,986935199,20,4,421
"462",4,3591,1,986935199,1601,4,43591
"463",4,708,4,986935230,381,4,4708
"464",4,1580,3,986935244,781,4,41580
"465",4,2406,4,986935302,1141,4,42406
"466",4,2145,3,986935328,1026,4,42145
"467",4,3033,4,986936200,1399,4,43033
"468",4,3809,3,986936207,1667,4,43809
"469",4,4226,2,1007569424,1792,5,44226
"470",4,4967,5,1007569424,1921,5,44967
"471",4,4881,3,1007569445,1904,5,44881
"472",4,4308,1,1007569465,1810,5,44308
"473",4,4902,4,1007569465,1912,5,44902
"474",4,4641,1,1007569586,1862,5,44641
"475",4,4741,3,1007574532,1881,5,44741
"476",4,4896,4,1007574532,1909,5,44896
"477",4,4246,4,1007574542,1799,5,44246
"478",5,590,5,847434747,344,1,5590
"479",5,592,3,847434747,345,1,5592
"480",5,150,3,847434748,89,1,5150
"481",5,296,5,847434748,180,1,5296
"482",5,380,2,847434748,236,1,5380
"483",5,457,4,847434801,276,1,5457
"484",5,588,4,847434801,342,1,5588
"485",5,153,3,847434802,91,1,5153
"486",5,344,3,847434802,206,1,5344
"487",5,316,2,847434832,190,1,5316
"488",5,349,3,847434832,211,1,5349
"489",5,595,5,847434832,348,1,5595
"490",5,110,4,847434880,76,1,5110
"491",5,318,3,847434880,192,1,5318
"492",5,34,4,847434881,31,1,534
"493",5,50,4,847434881,42,1,550
"494",5,364,3,847434882,223,1,5364
"495",5,527,5,847434960,313,1,5527
"496",5,39,3,847434961,33,1,539
"497",5,1,4,847434962,0,1,51
"498",5,597,3,847434962,350,1,5597
"499",5,265,3,847435129,163,1,5265
"500",5,367,4,847435129,225,1,5367
"501",5,515,3,847435129,306,1,5515
"502",5,21,4,847435238,20,1,521
"503",5,58,5,847435238,45,1,558
"504",5,261,4,847435238,161,1,5261
"505",5,357,2,847435238,218,1,5357
"506",5,594,5,847435238,347,1,5594
"507",5,531,4,847435258,315,1,5531
"508",5,589,3,847435258,343,1,5589
"509",5,608,3,847435258,353,1,5608
"510",5,36,4,847435292,32,1,536
"511",5,232,4,847435292,142,1,5232
"512",5,253,3,847435292,155,1,5253
"513",5,410,3,847435292,243,1,5410
"514",5,596,5,847435292,349,1,5596
"515",5,266,1,847435311,164,1,5266
"516",5,290,5,847435311,177,1,5290
"517",5,475,5,847435311,285,1,5475
"518",5,534,3,847435311,318,1,5534
"519",5,247,5,847435337,150,1,5247
"520",5,300,3,847435337,181,1,5300
"521",5,474,4,847435337,284,1,5474
"522",6,590,5,845553109,344,1,6590
"523",6,592,3,845553109,345,1,6592
"524",6,150,4,845553110,89,1,6150
"525",6,296,2,845553110,180,1,6296
"526",6,380,4,845553110,236,1,6380
"527",6,153,3,845553146,91,1,6153
"528",6,165,3,845553146,102,1,6165
"529",6,344,3,845553146,206,1,6344
"530",6,349,5,845553146,211,1,6349
"531",6,588,5,845553146,342,1,6588
"532",6,231,3,845553174,141,1,6231
"533",6,316,5,845553174,190,1,6316
"534",6,457,5,845553174,276,1,6457
"535",6,593,4,845553174,346,1,6593
"536",6,595,5,845553174,348,1,6595
"537",6,318,5,845553200,192,1,6318
"538",6,329,4,845553200,198,1,6329
"539",6,356,5,845553200,217,1,6356
"540",6,434,4,845553200,261,1,6434
"541",6,480,5,845553200,287,1,6480
"542",6,10,3,845553253,9,1,610
"543",6,161,3,845553253,98,1,6161
"544",6,208,3,845553253,128,1,6208
"545",6,292,4,845553253,178,1,6292
"546",6,339,4,845553253,204,1,6339
"547",6,110,5,845553283,76,1,6110
"548",6,185,3,845553283,115,1,6185
"549",6,253,3,845553283,155,1,6253
"550",6,288,2,845553283,175,1,6288
"551",6,454,4,845553283,274,1,6454
"552",6,47,4,845553317,40,1,647
"553",6,364,5,845553317,223,1,6364
"554",6,367,4,845553317,225,1,6367
"555",6,377,5,845553317,233,1,6377
"556",6,589,3,845553317,343,1,6589
"557",6,34,4,845553354,31,1,634
"558",6,410,3,845553354,243,1,6410
"559",6,500,5,845553354,298,1,6500
"560",6,597,4,845553354,350,1,6597
"561",6,50,1,845553381,42,1,650
"562",6,225,4,845553381,137,1,6225
"563",6,587,5,845553381,341,1,6587
"564",6,19,2,845553382,18,1,619
"565",6,21,2,845553382,20,1,621
"566",6,32,4,845553426,30,1,632
"567",6,527,3,845553426,313,1,6527
"568",6,539,3,845553426,322,1,6539
"569",6,160,5,845553457,97,1,6160
"570",6,266,3,845553457,164,1,6266
"571",6,317,4,845553457,191,1,6317
"572",6,357,3,845553457,218,1,6357
"573",6,440,4,845553457,266,1,6440
"574",6,11,4,845553489,10,1,611
"575",6,350,5,845553489,212,1,6350
"576",6,432,5,845553489,259,1,6432
"577",6,435,3,845553489,262,1,6435
"578",6,2,4,845553522,1,1,62
"579",6,282,3,845553522,174,1,6282
"580",6,315,4,845553522,189,1,6315
"581",6,474,4,845553522,284,1,6474
"582",6,509,3,845553522,304,1,6509
"583",6,17,4,845553559,16,1,617
"584",6,95,4,845553559,69,1,695
"585",6,236,4,845553559,146,1,6236
"586",6,553,5,845553559,332,1,6553
"587",6,141,4,845553586,85,1,6141
"588",6,151,4,845553586,90,1,6151
"589",6,196,3,845553586,122,1,6196
"590",6,337,5,845553586,202,1,6337
"591",6,508,4,845553586,303,1,6508
"592",6,186,3,845553619,116,1,6186
"593",6,204,3,845553619,125,1,6204
"594",6,252,4,845553619,154,1,6252
"595",6,736,5,845553619,392,1,6736
"596",6,62,4,845553660,48,1,662
"597",6,158,4,845553660,95,1,6158
"598",6,293,3,845553660,179,1,6293
"599",6,25,3,845553695,24,1,625
"600",6,168,5,845553695,103,1,6168
"601",6,261,4,845553695,161,1,6261
"602",6,36,5,845553726,32,1,636
"603",6,256,3,845553726,157,1,6256
"604",6,265,3,845553726,163,1,6265
"605",6,353,4,845553726,214,1,6353
"606",6,368,5,845553726,226,1,6368
"607",6,6,4,845553757,5,1,66
"608",6,105,3,845553757,74,1,6105
"609",6,333,5,845553757,201,1,6333
"610",6,224,3,845553794,136,1,6224
"611",6,370,4,845553794,227,1,6370
"612",6,485,3,845553794,290,1,6485
"613",6,515,4,845553794,306,1,6515
"614",6,16,4,845553819,15,1,616
"615",6,31,3,845553819,29,1,631
"616",6,355,4,845553819,216,1,6355
"617",6,497,3,845553819,297,1,6497
"618",6,594,4,845553819,347,1,6594
"619",6,277,5,845553844,171,1,6277
"620",6,466,2,845553844,279,1,6466
"621",6,520,3,845553844,310,1,6520
"622",6,608,3,845553844,353,1,6608
"623",6,22,5,845553875,21,1,622
"624",6,237,4,845553875,147,1,6237
"625",6,273,3,845553875,167,1,6273
"626",6,552,3,845553875,331,1,6552
"627",6,45,3,845553907,38,1,645
"628",6,163,3,845553907,100,1,6163
"629",6,276,4,845553907,170,1,6276
"630",6,468,4,845553907,280,1,6468
"631",6,5,5,845553938,4,1,65
"632",6,181,3,845553938,114,1,6181
"633",6,342,3,845553938,205,1,6342
"634",6,348,3,845553938,210,1,6348
"635",6,145,4,845553966,87,1,6145
"636",6,230,5,845553966,140,1,6230
"637",6,112,4,845553994,78,1,6112
"638",6,218,2,845553994,133,1,6218
"639",6,362,3,845553994,222,1,6362
"640",6,381,3,845553994,237,1,6381
"641",6,207,4,845554024,127,1,6207
"642",6,222,4,845554024,134,1,6222
"643",6,327,1,845554062,196,1,6327
"644",6,455,3,845554062,275,1,6455
"645",6,616,5,845554062,359,1,6616
"646",6,216,4,845554099,131,1,6216
"647",6,303,3,845554099,182,1,6303
"648",6,475,4,845554099,285,1,6475
"649",6,540,3,845554099,323,1,6540
"650",6,543,3,845554099,326,1,6543
"651",6,371,3,845554141,228,1,6371
"652",6,477,4,845554141,286,1,6477
"653",6,491,4,845554141,293,1,6491
"654",6,596,3,845554141,349,1,6596
"655",6,234,2,845554176,144,1,6234
"656",6,257,5,845554176,158,1,6257
"657",6,494,3,845554176,296,1,6494
"658",6,419,3,845554224,250,1,6419
"659",6,532,3,845554224,316,1,6532
"660",6,60,4,845554263,46,1,660
"661",6,170,3,845554263,105,1,6170
"662",6,248,5,845554263,151,1,6248
"663",6,7,4,845554264,6,1,67
"664",6,3,5,845554296,2,1,63
