"","userId","movieId","rating","timestamp","index","bin","check"
"91",569,296,5,849190587,180,1,569296
"92",574,150,4,834634383,89,1,574150
"93",584,150,5,834987019,89,1,584150
"94",588,592,2,839316049,345,1,588592
"95",592,592,5,837349824,345,1,592592
"96",602,592,4,840875507,345,1,602592
"97",604,296,5,832079767,180,1,604296
"98",609,150,3,847220802,89,1,609150
"99",11,1917,4,901200037,891,2,111917
"100",32,1,3,856736119,0,2,321
"101",44,1,3,869251860,0,2,441
"102",71,1,5,864737933,0,2,711
"103",84,17,5,857653240,16,2,8417
"104",85,1183,4,889466862,578,2,851183
"105",90,1,3,856353996,0,2,901
"106",120,32,3,860069973,30,2,12032
"107",128,1617,3,899032461,798,2,1281617
"108",149,750,5,902084716,399,2,149750
"109",150,32,5,854203071,30,2,15032
"110",151,1,5,855947195,0,2,1511
"111",163,1407,3,894217532,736,2,1631407
"112",171,780,4,866904157,404,2,171780
"113",214,780,3,853937854,404,2,214780
"114",270,32,4,853918727,30,2,27032
"115",276,1,4,858350384,0,2,2761
"116",277,1,4,861812794,0,2,2771
"117",283,1918,4,901227202,892,2,2831918
"118",297,6,5,900871748,5,2,2976
"119",302,32,3,854472021,30,2,30232
"120",304,1485,4,878039260,762,2,3041485
"121",337,1,4,860255715,0,2,3371
"122",350,32,4,864940930,30,2,35032
"123",360,1617,5,884997491,798,2,3601617
"124",364,1,5,869443366,0,2,3641
"125",372,1057,3,874414409,530,2,3721057
"126",389,1,5,857934174,0,2,3891
"127",437,32,4,859720977,30,2,43732
"128",451,32,5,854089163,30,2,45132
"129",456,1,5,856883308,0,2,4561
"130",481,1183,4,884773369,578,2,4811183
"131",492,780,5,863975945,404,2,492780
"132",529,32,5,855583215,30,2,52932
"133",589,736,5,856038815,392,2,589736
"134",4,171,3,945078428,106,3,4171
"135",33,2762,4,939646424,1292,3,332762
"136",45,541,3,950718561,324,3,45541
"137",59,105,4,953608307,74,3,59105
"138",93,1641,4,942766804,805,3,931641
"139",115,2002,3,944950739,939,3,1152002
"140",118,1059,3,944923551,531,3,1181059
"141",140,2890,4,942839914,1341,3,1402890
"142",156,154,5,939842396,92,3,156154
"143",197,235,3,947461020,145,3,197235
"144",199,2571,4,940371931,1219,3,1992571
"145",201,2706,4,939224189,1262,3,2012706
"146",208,2762,4,940638152,1292,3,2082762
"147",225,507,4,949111013,302,3,225507
"148",236,1214,5,943013896,605,3,2361214
"149",245,162,3,951182566,99,3,245162
"150",263,2770,2,940383024,1295,3,2632770
"151",266,132,2,944891365,82,3,266132
"152",268,2762,4,940172369,1292,3,2682762
"153",315,2132,3,939919420,1013,3,3152132
"154",383,3006,5,943569064,1388,3,3833006
"155",412,2762,3,939113589,1292,3,4122762
"156",467,2324,5,919670453,1090,3,4672324
"157",535,2706,4,939028383,1262,3,5352706
"158",547,2858,5,942722850,1326,3,5472858
"159",554,903,5,944898646,447,3,554903
"160",572,852,3,945886771,435,3,572852
"161",575,2571,4,926510261,1219,3,5752571
"162",577,39,3,945964946,33,3,57739
"163",587,913,3,953136939,456,3,587913
"164",595,2628,4,938806929,1237,3,5952628
"165",597,2762,5,940360674,1292,3,5972762
"166",603,1537,5,953924711,771,3,6031537
"167",1,804,4,964980499,417,4,1804
"168",13,1639,4,987456818,804,4,131639
"169",19,1882,2,965701107,877,4,191882
"170",27,3247,3,962684796,1476,4,273247
"171",39,1027,4,974787064,515,4,391027
"172",42,3033,4,996212624,1399,4,423033
"173",57,648,4,965795589,366,4,57648
"174",79,1345,3,975281314,701,4,791345
"175",96,648,3,964772610,366,4,96648
"176",101,370,2,968440698,227,4,101370
"177",113,2699,1,980051234,1258,4,1132699
"178",155,2502,5,961860688,1191,4,1552502
"179",157,953,3,992479516,485,4,157953
"180",160,95,1,971112529,69,4,16095
"181",164,1097,5,999707976,554,4,1641097
"182",183,1196,4,992331144,588,4,1831196
"183",188,926,4,962559391,467,4,188926
"184",195,1210,4,974705240,601,4,1951210
"185",202,260,4,974912002,160,4,202260
"186",216,928,5,974733351,468,4,216928
"187",217,901,1,955934925,445,4,217901
"188",224,505,2,971811286,301,4,224505
"189",234,762,3,1001975811,401,4,234762
"190",244,2023,2,975073749,956,4,2442023
"191",265,969,5,965314300,490,4,265969
"192",267,110,4,959806612,76,4,267110
"193",288,1544,3,974759497,774,4,2881544
"194",290,1193,5,974937663,586,4,2901193
"195",292,1203,4,973816970,595,4,2921203
"196",294,1196,4,966594589,588,4,2941196
"197",299,1198,4,974620129,590,4,2991198
"198",324,1197,3,974906429,589,4,3241197
"199",333,337,3,965671389,202,4,333337
"200",355,1721,4,974965199,836,4,3551721
"201",367,2430,4,997810886,1159,4,3672430
"202",368,292,4,971273035,178,4,368292
"203",384,480,4,993555899,287,4,384480
"204",409,260,4,967912821,160,4,409260
"205",410,527,4,990727918,313,4,410527
"206",414,839,1,961436216,430,4,414839
"207",422,762,2,986172013,401,4,422762
"208",430,1210,4,962936051,601,4,4301210
"209",450,648,4,974704498,366,4,450648
"210",453,364,5,972620975,223,4,453364
"211",457,480,2,993610357,287,4,457480
"212",465,3706,4,959895446,1639,4,4653706
"213",469,1097,4,965333419,554,4,4691097
"214",474,3863,3,974666330,1683,4,4743863
"215",493,1197,4,1001562338,589,4,4931197
"216",494,367,2,1000384043,225,4,494367
"217",500,260,4,1005527309,160,4,500260
"218",516,480,4,994624770,287,4,516480
"219",546,104,4,973588258,73,4,546104
"220",555,1196,5,978744095,588,4,5551196
"221",571,1269,3,966900003,656,4,5711269
"222",579,356,5,958879296,217,4,579356
"223",591,1210,5,970524400,601,4,5911210
"224",607,920,2,963078392,462,4,607920
"225",9,41,3,1044656650,34,5,941
"226",20,2804,5,1054036159,1311,5,202804
"227",69,1210,5,1021642769,601,5,691210
"228",95,1036,5,1043339248,523,5,951036
"229",97,1961,2,1043381823,916,5,971961
"230",104,2572,5,1048586179,1220,5,1042572
"231",108,151,2,1042838877,90,5,108151
"232",135,1198,4,1009690737,590,5,1351198
"233",165,110,4,1046741213,76,5,165110
"234",182,1517,2,1054779587,768,5,1821517
"235",185,361,2,1044311071,221,5,185361
"236",186,1193,4,1031072107,586,5,1861193
"237",198,912,5,1034134297,455,5,198912
"238",238,455,1,1007930885,275,5,238455
"239",255,420,5,1005717141,251,5,255420
"240",275,587,3,1049076150,341,5,275587
"241",293,742,2,1044870730,395,5,293742
"242",303,2683,3,1053302756,1251,5,3032683
"243",312,1210,5,1043175521,601,5,3121210
"244",313,593,5,1030474503,346,5,313593
"245",325,858,5,1039395381,436,5,325858
"246",342,288,3,1042821145,175,5,342288
"247",391,1029,3,1030824424,517,5,3911029
"248",392,534,3,1027524061,318,5,392534
"249",427,16,4,1053068794,15,5,42716
"250",448,1210,5,1019123866,601,5,4481210
"251",449,1917,1.5,1053198922,891,5,4491917
"252",452,1270,4,1013394437,657,5,4521270
"253",479,1210,3,1039360590,601,5,4791210
"254",527,1196,5,1033173260,588,5,5271196
"255",531,480,4,1032961510,287,5,531480
"256",532,1198,4,1025523148,590,5,5321198
"257",558,1721,4,1035415303,836,5,5581721
"258",7,1784,0.5,1106635416,852,6,71784
"259",36,2012,2,1100803337,947,6,362012
"260",66,19,3,1093143913,18,6,6619
"261",82,158,1,1084463716,95,6,82158
"262",100,1213,3.5,1100183731,604,6,1001213
"263",169,1517,4,1059426977,768,6,1691517
"264",226,158,2,1095662260,95,6,226158
"265",232,2355,3.5,1076951495,1107,6,2322355
"266",309,3471,3,1086563208,1560,6,3093471
"267",310,2355,3.5,1078647786,1107,6,3102355
"268",311,2706,0.5,1057854230,1262,6,3112706
"269",346,1625,2.5,1094645736,801,6,3461625
"270",387,1304,3.5,1094849150,690,6,3871304
"271",425,3408,3.5,1085476542,1536,6,4253408
"272",438,104,4,1105649487,73,6,438104
"273",482,786,4,1105395950,410,6,482786
"274",504,2174,3,1063644399,1040,6,5042174
"275",518,1380,2,1056907448,724,6,5181380
"276",23,272,4,1107162524,166,7,23272
"277",48,2797,4,1127128586,1306,7,482797
"278",61,1208,4.5,1145531565,599,7,611208
"279",91,1917,2.5,1112710847,891,7,911917
"280",144,223,4,1136811763,135,7,144223
"281",167,1917,1,1154718679,891,7,1671917
"282",194,784,3,1110316591,408,7,194784
"283",218,1252,4.5,1111624812,640,7,2181252
"284",221,410,2,1111175940,243,7,221410
"285",250,1408,4.5,1121217462,737,7,2501408
"286",257,3996,4.5,1141624999,1726,7,2573996
"287",259,410,3,1146845313,243,7,259410
"288",260,1784,3,1109408200,852,7,2601784
"289",264,1917,3.5,1136978195,891,7,2641917
"290",286,3147,5,1119561345,1443,7,2863147
"291",287,1485,0.5,1110228283,762,7,2871485
"292",289,1208,4,1143424573,599,7,2891208
"293",316,2699,1.5,1111493100,1258,7,3162699
"294",336,163,5,1120567987,100,7,336163
"295",396,1320,0.5,1111688455,692,7,3961320
"296",423,1080,2,1155285428,539,7,4231080
"297",428,1500,3,1111487432,765,7,4281500
"298",462,2987,2.5,1121921033,1378,7,4622987
"299",463,520,4,1145459361,310,7,463520
"300",478,350,4.5,1121467274,212,7,478350
"301",488,1639,0.5,1112381806,804,7,4881639
"302",502,953,1.5,1111757227,485,7,502953
"303",510,1225,3.5,1141158702,616,7,5101225
"304",552,1784,3.5,1111472912,852,7,5521784
"305",594,1527,3,1108798565,770,7,5941527
"306",608,2699,1.5,1117161730,1258,7,6082699
"307",34,3977,4.5,1162047944,1712,8,343977
"308",64,160,2.5,1161519628,97,8,64160
"309",68,2997,4.5,1158530999,1384,8,682997
"310",74,2076,5,1207499090,977,8,742076
"311",75,908,4.5,1158967045,451,8,75908
"312",110,232,3.5,1175329437,142,8,110232
"313",129,588,3.5,1167375395,342,8,129588
"314",132,2012,3,1157919800,947,8,1322012
"315",137,272,4,1204858999,166,8,137272
"316",147,2699,4.5,1203267692,1258,8,1472699
"317",161,48,4,1176498494,41,8,16148
"318",166,2329,5,1188773610,1093,8,1662329
"319",178,2085,1.5,1163673592,983,8,1782085
"320",187,70,4,1161849108,53,8,18770
"321",219,2947,3.5,1194680664,1362,8,2192947
"322",230,661,2,1196304098,368,8,230661
"323",254,3510,2.5,1180443471,1577,8,2543510
"324",274,485,2,1171172369,290,8,274485
"325",278,2144,3.5,1193753128,1025,8,2782144
"326",281,783,2.5,1182999667,407,8,281783
"327",307,3247,1,1186083418,1476,8,3073247
"328",343,1285,3.5,1202060229,672,8,3431285
"329",354,6874,4.5,1200865291,2190,8,3546874
"330",359,2407,3.5,1192499103,1142,8,3592407
"331",361,1047,3.5,1204040659,527,8,3611047
"332",370,353,1.5,1159161736,214,8,370353
"333",381,6934,3.5,1164381715,2198,8,3816934
"334",397,1953,4.5,1181966434,908,8,3971953
"335",399,2858,0.5,1167220276,1326,8,3992858
"336",416,170,2.5,1187495264,105,8,416170
"337",473,2581,3,1169351147,1224,8,4732581
"338",477,3108,3,1200939162,1438,8,4773108
"339",480,2722,1,1179159558,1273,8,4802722
"340",483,2915,2.5,1178209415,1347,8,4832915
"341",513,1225,5,1159980339,616,8,5131225
"342",540,145,3.5,1179107805,87,8,540145
"343",542,594,4,1163386465,347,8,542594
"344",570,3052,3.5,1181475833,1408,8,5703052
"345",573,2094,2.5,1186588677,990,8,5732094
"346",580,924,3.5,1167673406,466,8,580924
"347",593,2336,4.5,1181007064,1096,8,5932336
"348",606,914,5,1171228846,457,8,606914
"349",12,543,3.5,1247263318,326,9,12543
"350",28,1371,4,1234334902,715,9,281371
"351",51,2746,3,1230928764,1285,9,512746
"352",53,1441,5,1237748056,747,9,531441
"353",72,1047,3.5,1217323400,527,9,721047
"354",78,2605,2.5,1252573252,1231,9,782605
"355",138,2150,5,1222675936,1029,9,1382150
"356",172,2890,3.5,1238715927,1341,9,1722890
"357",175,531,3.5,1234188140,315,9,175531
"358",200,2302,4,1229876415,1079,9,2002302
"359",207,2021,4,1258547871,954,9,2072021
"360",220,2427,0.5,1230054576,1157,9,2202427
"361",223,1285,3,1226209125,672,9,2231285
"362",239,3107,3.5,1221147339,1437,9,2393107
"363",271,1282,3,1234301660,669,9,2711282
"364",301,2490,1,1211376060,1185,9,3012490
"365",318,3054,3.5,1233952300,1410,9,3183054
"366",322,1032,3,1217674947,520,9,3221032
"367",327,2723,2,1234787202,1274,9,3272723
"368",334,1625,3,1225476620,801,9,3341625
"369",356,720,5,1228072581,387,9,356720
"370",369,1371,3,1236830277,715,9,3691371
"371",375,1027,5,1225230145,515,9,3751027
"372",390,3174,4,1250274163,1453,9,3903174
"373",403,2871,3,1225243342,1333,9,4032871
"374",420,3745,3,1218036280,1650,9,4203745
"375",440,4361,4,1237568707,1823,9,4404361
"376",522,5991,1.5,1253342770,2083,9,5225991
"377",543,1347,5,1230602062,703,9,5431347
"378",545,1909,4,1240358341,886,9,5451909
"379",553,3424,5,1219555208,1542,9,5533424
"380",568,3363,4,1243575788,1524,9,5683363
"381",590,1962,4,1258415115,917,9,5901962
"382",600,1333,4,1237707766,695,9,6001333
"383",3,1275,3.5,1306463323,662,10,31275
"384",15,172,1,1299424762,107,10,15172
"385",17,910,3.5,1305696226,453,10,17910
"386",22,2160,4,1268330584,1034,10,222160
"387",29,170,3,1307905797,105,10,29170
"388",87,1345,3.5,1270702619,701,10,871345
"389",92,2501,4,1294941362,1190,10,922501
"390",127,903,3,1263527011,447,10,127903
"391",158,2490,5,1290764747,1185,10,1582490
"392",168,2657,4.5,1306793285,1244,10,1682657
"393",180,315,3,1270237506,189,10,180315
"394",215,1271,3.5,1260905464,658,10,2151271
"395",253,1271,5,1286642552,658,10,2531271
"396",320,2058,4,1284250624,970,10,3202058
"397",330,2641,3,1285903216,1239,10,3302641
"398",335,2302,3,1261541252,1079,10,3352302
"399",405,1805,4,1295905767,857,10,4051805
"400",406,1282,1.5,1296959178,669,10,4061282
"401",431,1625,4,1267051759,801,10,4311625
"402",434,163,3,1270602276,100,10,434163
"403",454,1235,5,1279476457,625,10,4541235
"404",464,849,3,1275547368,433,10,464849
"405",499,327,0.5,1289959850,196,10,499327
"406",505,1022,4,1298779438,511,10,5051022
"407",508,2366,1.5,1268297455,1112,10,5082366
"408",538,520,5,1307845456,310,10,538520
"409",578,830,4,1300989485,424,10,578830
"410",585,1405,4,1307416266,735,10,5851405
"411",605,2145,3,1277094764,1026,10,6052145
"412",55,2763,2.5,1312747620,1293,11,552763
"413",70,376,1.5,1355184504,232,11,70376
"414",83,8622,2,1332837807,2326,11,838622
"415",86,4310,3,1343944682,1811,11,864310
"416",88,1358,4,1331420128,709,11,881358
"417",116,1088,4.5,1337195649,545,11,1161088
"418",124,520,4,1336409551,310,11,124520
"419",131,31,3,1349838570,29,11,13131
"420",146,3499,4,1312507689,1571,11,1463499
"421",204,2313,4,1327169872,1083,11,2042313
"422",211,1831,3,1350911987,862,11,2111831
"423",213,3424,4,1316194549,1542,11,2133424
"424",246,370,3,1353864542,227,11,246370
"425",249,48,3,1346752050,41,11,24948
"426",280,277,3,1347604610,171,11,280277
"427",295,1375,0.5,1320064357,719,11,2951375
"428",326,2020,4,1322250492,953,11,3262020
"429",332,2746,3.5,1352670921,1285,11,3322746
"430",345,1093,3,1342826717,550,11,3451093
"431",351,2124,1,1325977864,1009,11,3512124
"432",357,3363,3,1348609755,1524,11,3573363
"433",358,2144,3,1339539145,1025,11,3582144
"434",377,1262,4.5,1340341828,650,11,3771262
"435",398,1278,4,1311207208,665,11,3981278
"436",419,1876,4,1318337757,876,11,4191876
"437",421,2478,3,1311494077,1183,11,4212478
"438",432,1293,0.5,1315242191,680,11,4321293
"439",442,1272,0.5,1331560460,659,11,4421272
"440",460,2359,4,1359176063,1109,11,4602359
"441",472,3361,4,1345842829,1522,11,4723361
"442",484,2423,3.5,1342227680,1155,11,4842423
"443",489,1339,5,1332704542,697,11,4891339
"444",490,5,0.5,1324370305,4,11,4905
"445",503,3072,3,1335214342,1420,11,5033072
"446",520,3510,4,1326607856,1577,11,5203510
"447",539,2094,3.5,1332474425,990,11,5392094
"448",576,3082,4.5,1358151480,1423,11,5763082
"449",16,2427,1.5,1377476573,1157,12,162427
"450",21,2087,2,1376822671,984,12,212087
"451",60,832,3,1393541695,425,12,60832
"452",80,1302,4,1377306348,688,12,801302
"453",203,2302,4,1390094359,1079,12,2032302
"454",222,1092,1.5,1391346446,549,12,2221092
"455",228,3510,3,1363222599,1577,12,2283510
"456",237,2470,3.5,1410629976,1178,12,2372470
"457",261,4085,2.5,1404880845,1764,12,2614085
"458",282,31,4.5,1378488783,29,12,28231
"459",348,2366,4,1378849865,1112,12,3482366
"460",371,6711,5,1407691571,2168,12,3716711
"461",376,2763,4,1364932551,1293,12,3762763
"462",388,575,2,1386689454,338,12,388575
"463",415,4321,3.5,1382469609,1812,12,4154321
"464",435,1676,3,1366675812,816,12,4351676
"465",528,2470,2,1391734359,1178,12,5282470
"466",562,1271,4,1368890721,658,12,5621271
"467",2,318,3,1445714835,192,13,2318
"468",10,92259,5,1455301553,3002,13,1092259
"469",18,318,5,1455049328,192,13,18318
"470",24,4995,3.5,1458940973,1932,13,244995
"471",41,2959,4,1458933677,1370,13,412959
"472",63,1270,5,1443199663,657,13,631270
"473",76,356,1,1439165536,217,13,76356
"474",103,593,5,1431954229,346,13,103593
"475",105,318,5,1446571534,192,13,105318
"476",112,356,3.5,1442535627,217,13,112356
"477",119,1270,4,1435942458,657,13,1191270
"478",122,318,5,1461561133,192,13,122318
"479",123,2959,4.5,1447269071,1370,13,1232959
"480",139,4993,4,1453923961,1930,13,1394993
"481",143,5066,5,1444768522,1952,13,1435066
"482",152,858,5,1450572429,436,13,152858
"483",177,318,5,1435523517,192,13,177318
"484",189,318,4,1439465054,192,13,189318
"485",193,1,2,1435856890,0,13,1931
"486",196,44665,4,1460953986,2530,13,19644665
"487",227,858,4.5,1447189497,436,13,227858
"488",231,1198,4,1433089446,590,13,2311198
"489",233,318,5,1448815806,192,13,233318
"490",241,318,3.5,1447536008,192,13,241318
"491",256,2571,4.5,1446579700,1219,13,2562571
"492",285,1247,5,1449625781,635,13,2851247
"493",291,59315,4,1453051390,2726,13,29159315
"494",298,318,3.5,1447516816,192,13,298318
"495",300,318,4,1425351440,192,13,300318
"496",305,50,5,1460134079,42,13,30550
"497",308,260,2.5,1421373674,160,13,308260
"498",317,50,5,1430361374,42,13,31750
"499",319,7293,4,1461351487,2257,13,3197293
"500",323,318,5,1422640055,192,13,323318
"501",339,48516,4.5,1460182050,2588,13,33948516
"502",341,356,3.5,1439750914,217,13,341356
"503",344,260,5,1420495238,160,13,344260
"504",366,58559,4,1445546414,2721,13,36658559
"505",378,79132,5,1445345866,2884,13,37879132
"506",393,1198,5,1430505811,590,13,3931198
"507",407,260,4,1424349164,160,13,407260
"508",424,50,5,1457842255,42,13,42450
"509",426,5816,5,1451080268,2061,13,4265816
"510",439,318,5,1436943744,192,13,439318
"511",441,1089,4.5,1449070451,546,13,4411089
"512",443,64957,4,1420236273,2782,13,44364957
"513",445,92259,5,1454621676,3002,13,44592259
"514",466,318,3,1439885041,192,13,466318
"515",487,318,3,1428574138,192,13,487318
"516",495,356,4,1458634556,217,13,495356
"517",496,720,1,1415165412,387,13,496720
"518",497,318,3,1429127139,192,13,497318
"519",506,56782,4,1424486885,2701,13,50656782
"520",509,7153,5,1435992276,2236,13,5097153
"521",511,318,5,1450093982,192,13,511318
"522",533,2571,5,1424753506,1219,13,5332571
"523",534,1876,4,1459787995,876,13,5341876
"524",537,318,4,1424137997,192,13,537318
"525",557,318,4.5,1452797268,192,13,557318
"526",563,92259,3.5,1439932328,3002,13,56392259
"527",581,318,5,1447007073,192,13,581318
"528",582,260,4,1446792609,160,13,582260
"529",598,130490,5,1430616732,3183,13,598130490
"530",601,50,5,1441639169,42,13,60150
"531",30,260,5,1500370339,160,14,30260
"532",47,3147,5,1496205029,1443,14,473147
"533",49,527,4.5,1493089770,313,14,49527
"534",50,296,4,1500573696,180,14,50296
"535",52,318,5,1468051091,192,14,52318
"536",65,7153,4,1494767041,2236,14,657153
"537",67,2571,4.5,1501273541,1219,14,672571
"538",73,1682,5,1464196138,820,14,731682
"539",106,7153,5,1467360283,2236,14,1067153
"540",114,260,3.5,1485387458,160,14,114260
"541",125,858,4.5,1474141453,436,14,125858
"542",148,152081,4,1482548452,3228,14,148152081
"543",154,164179,4.5,1486297008,3245,14,154164179
"544",159,318,4.5,1508640105,192,14,159318
"545",190,318,4,1504309935,192,14,190318
"546",210,260,5,1473705468,160,14,210260
"547",212,318,4.5,1490114697,192,14,212318
"548",247,50,5,1467643861,42,14,24750
"549",251,318,5,1470676650,192,14,251318
"550",252,134853,5,1498283693,3194,14,252134853
"551",279,2571,4.5,1506394161,1219,14,2792571
"552",328,318,5,1494206963,192,14,328318
"553",352,2571,4.5,1493673464,1219,14,3522571
"554",363,1196,1.5,1502584356,588,14,3631196
"555",365,318,4.5,1488332338,192,14,365318
"556",380,260,5,1493419753,160,14,380260
"557",400,260,5,1498870148,160,14,400260
"558",401,3114,3,1510448991,1440,14,4013114
"559",408,8972,4,1467361272,2372,14,4088972
"560",413,318,5,1484439483,192,14,413318
"561",418,318,5,1461865563,192,14,418318
"562",433,318,4.5,1506823818,192,14,433318
"563",461,318,4.5,1505935213,192,14,461318
"564",471,2959,4,1496668924,1370,14,4712959
"565",475,1198,5,1498029334,590,14,4751198
"566",517,318,4,1487952883,192,14,517318
"567",523,5618,5,1503125806,2042,14,5235618
"568",525,318,4.5,1476475797,192,14,525318
"569",526,2324,5,1502131848,1090,14,5262324
"570",548,2571,5,1488243190,1219,14,5482571
"571",549,318,4,1464282580,192,14,549318
"572",550,79132,5,1488629921,2884,14,55079132
"573",551,318,4,1504316369,192,14,551318
"574",560,50,4,1469647239,42,14,56050
"575",561,1198,5,1491090690,590,14,5611198
"576",564,6188,4.5,1478451457,2099,14,5646188
"577",583,39,5,1481474136,33,14,58339
"578",599,293,5,1498456035,179,14,599293
"579",610,318,3,1479541963,192,14,610318
"580",25,7153,5,1535470418,2236,15,257153
"581",62,318,4,1521488565,192,15,62318
"582",77,260,5,1535107459,160,15,77260
"583",89,750,4.5,1520408265,399,15,89750
"584",98,79132,4,1532457409,2884,15,9879132
"585",111,68954,4,1516139571,2813,15,11168954
"586",141,318,4,1513129787,192,15,141318
"587",153,356,3.5,1525548096,217,15,153356
"588",184,2579,4,1537094293,1222,15,1842579
"589",205,3033,4,1519899159,1399,15,2053033
"590",209,318,5,1524522161,192,15,209318
"591",248,260,3.5,1534591638,160,15,248260
"592",258,318,5,1534892418,192,15,258318
"593",272,318,4,1532265940,192,15,272318
"594",296,318,5,1532993816,192,15,296318
"595",306,60069,5,1518326983,2736,15,30660069
"596",329,1292,5,1523468200,679,15,3291292
"597",331,318,5,1537157510,192,15,331318
"598",338,858,4.5,1530148305,436,15,338858
"599",362,858,5,1530636989,436,15,362858
"600",382,1230,5,1515148964,620,15,3821230
"601",417,2959,5,1529283501,1370,15,4172959
"602",459,79132,4.5,1520232946,2884,15,45979132
"603",491,356,4.5,1522605146,217,15,491356
"604",514,1704,4,1533871404,830,15,5141704
"605",515,318,5,1513601957,192,15,515318
"606",519,318,5,1518379626,192,15,519318
"607",556,4993,4.5,1534320935,1930,15,5564993
"608",567,50,1,1525282012,42,15,56750
"609",586,260,4.5,1529899127,160,15,586260
"610",596,1196,3.5,1535627133,588,15,5961196
"611",5,592,3,847434747,345,1,5592
"612",5,150,3,847434748,89,1,5150
"613",5,296,5,847434748,180,1,5296
"614",5,380,2,847434748,236,1,5380
"615",5,457,4,847434801,276,1,5457
"616",5,588,4,847434801,342,1,5588
"617",5,153,3,847434802,91,1,5153
"618",5,344,3,847434802,206,1,5344
"619",5,316,2,847434832,190,1,5316
"620",5,349,3,847434832,211,1,5349
"621",5,595,5,847434832,348,1,5595
"622",5,110,4,847434880,76,1,5110
"623",5,318,3,847434880,192,1,5318
"624",5,34,4,847434881,31,1,534
"625",5,50,4,847434881,42,1,550
"626",5,364,3,847434882,223,1,5364
"627",5,527,5,847434960,313,1,5527
"628",5,39,3,847434961,33,1,539
"629",5,1,4,847434962,0,1,51
"630",5,597,3,847434962,350,1,5597
"631",5,265,3,847435129,163,1,5265
